RunID,RMSE,Activate B1 Overtime,Activate R1 Burnout,Activate B1.1 Duty of Care,Activate B2 Digital Health,Activate R2 Telemedicine Rework,Activate B3 Surge Resources,Activate R3 Sub-Optimal Consultations,SEIR.Activate B1.2 Aware Citizens,SEIR.Activate B1.1 Vaccination,SEIR.PAR ALPHA,SEIR.PAR GAMMA,Fatigue Onset Time,Fatigue Reporting Delay,Max Digital Health Fraction,AF Digital Health,Maximum Telemedicine Effectiveness,Minimum Telemedicine Effectiveness,AF TME,Maximum Surge Capacity Fraction,AF Labour,Minimum Preparedness Proportion,Maximum Preparedness Proportion,AF Preparedness
2899,1.06821523619e-4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.76175,0.00735,4.4065,2.2645,0.02775,0.4535,0.143625,0.1429,0.3705,0.06675,0.6405,0.24735,0.05175,0.9905
2900,26.8308583778,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,0.91475,0.05115,1.0495,9.4105,0.04425,0.5275,0.311625,0.1783,0.2965,0.47275,0.9105,0.26205,0.04365,0.8205
2901,0.00897491360447,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.69875,0.07525,6.5665,3.4615,0.43275,0.3005,0.148125,0.1055,0.3515,0.31875,0.7905,0.15525,0.22815,0.1875
2902,0.00251341060526,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.91975,0.07765,4.3615,7.2415,0.35675,0.3685,0.518625,0.0017,0.3485,0.02125,0.0305,0.02805,0.87345,0.1495
2903,0.048755875895,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.69475,0.07835,3.6595,3.6325,0.17625,0.8055,0.061875,0.0991,0.3395,0.30875,0.3685,0.18345,0.27945,0.8585
2904,0.331377389192,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0.80425,0.04085,1.7605,9.3475,0.12925,0.1975,0.422625,0.0643,0.7185,0.17175,0.6455,0.01275,0.20475,0.7815
2905,4.17510697127,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.55575,0.06475,1.6075,3.1645,0.29575,0.8175,0.561375,0.0275,0.6855,0.43175,0.7755,0.22545,0.40095,0.6135
2906,61.7397942094,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.88825,0.06345,3.2185,8.4475,0.45225,0.1355,0.253875,0.1419,0.7045,0.23625,0.9795,0.18105,0.86895,0.7995
2907,0.0365622345211,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.62275,0.09225,1.7155,6.9985,0.11925,0.5385,0.587625,0.1065,0.1135,0.42125,0.6795,0.16395,0.01755,0.7665
2908,0.00208924815072,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.81025,0.08375,6.6655,7.0435,0.12775,0.0305,3.75e-4,0.0281,0.3475,0.11525,0.1005,0.03375,0.50625,0.9505
2909,0.289240836884,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.61475,0.07045,6.1975,4.1365,0.32525,0.5825,0.194625,0.0473,0.4915,0.48825,0.2855,0.20595,0.05715,0.9465
2910,7.07832036615,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.70775,0.03375,9.7435,1.2655,0.31675,0.1525,0.460125,0.0381,0.3895,0.19575,0.3425,0.22275,0.67545,0.3025
2911,0.696201665183,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.63875,5.5e-4,7.7185,1.4635,0.30925,0.9205,0.268125,0.1981,0.2795,0.33075,0.6055,0.25905,0.39105,0.7005
2912,0.442466852647,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.79425,0.03205,5.0995,8.9695,0.36675,0.7255,0.344625,3e-4,0.9585,0.32025,0.0285,0.07215,0.67635,0.4025
2913,0.00261804983889,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.72075,0.01985,3.2275,7.1695,0.49125,0.4215,0.208125,0.1073,0.5515,0.22575,0.0735,0.03855,0.83205,0.8895
2914,1.10047336621e-4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.82925,0.09575,5.4415,8.2585,0.04075,0.8465,0.187875,0.0273,0.8525,0.38175,0.4505,0.14715,0.81225,0.9845
2915,8.21291434939e-4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.85475,0.04705,2.6245,1.3465,0.25175,0.8585,0.531375,0.0321,0.4295,0.11825,0.0255,0.18555,0.36225,0.5205
2916,2.18391010874,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.96775,0.01045,1.5085,3.8215,0.06525,0.0195,0.064125,0.0755,0.5485,0.30525,0.6885,0.15765,0.38205,0.3155
2917,487.668719532,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.56975,0.08415,5.0005,6.8455,0.02875,0.0275,0.121125,0.1149,0.4685,0.27375,0.5705,0.26475,0.22455,0.7655
2918,592.926335432,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.66075,0.02425,1.6255,4.8565,0.16525,0.8185,0.254625,0.1999,0.5355,0.24325,0.4125,0.27045,0.78345,0.8675
2919,0.0028098823777,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.79325,0.00705,6.4675,2.2375,0.13375,0.3755,0.313875,0.0831,0.8275,0.19525,0.6135,0.18585,0.55305,0.9395
2920,0.0095589041572,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.79275,0.00275,5.0455,8.0245,0.14775,0.3285,0.608625,0.0163,0.1635,0.33675,0.4805,0.17715,0.57735,0.9155
2921,0.0207984798585,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.89525,0.02485,5.3875,2.3545,0.01975,0.9095,0.078375,0.0835,0.3695,0.00875,0.6785,0.14595,0.81315,0.6595
2922,0.306501781776,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.55525,0.06835,5.7655,6.6205,0.25075,0.6665,0.741375,0.1653,0.3345,0.11025,0.3085,0.27615,0.18765,0.5835
2923,10.837681698,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.53625,0.06775,9.0325,4.6855,0.13775,0.1025,0.109125,0.0357,0.4615,0.09025,0.3455,0.06735,0.71325,0.8355
2924,0.00184034388357,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.78925,0.01705,7.5835,4.1275,0.26725,0.9045,0.273375,0.1445,0.3055,0.44425,0.9625,0.04575,0.55755,0.6545
2925,0.434607801412,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.88175,0.06335,9.0685,8.5735,0.13275,0.2115,0.164625,0.0461,0.5115,0.24675,0.0915,0.06195,0.35685,0.2985
2926,0.0117571277424,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.70125,0.01555,2.8585,5.5765,0.44325,0.4945,0.391875,0.0567,0.9885,0.18525,0.9225,0.08415,0.68535,0.8725
2927,0.0494995558943,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.51675,0.09285,2.2105,2.1655,0.10025,0.9155,0.678375,0.0651,0.2595,0.12775,0.8185,0.10035,0.64215,0.2905
2928,46.5577056145,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.91325,0.03305,6.1435,4.1995,0.29225,0.0025,0.677625,0.1035,0.5125,0.14475,0.6045,0.22665,0.88245,0.6405
2929,8.15375385242,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.61225,0.04255,3.1195,5.8735,0.12175,0.6335,0.462375,0.0011,0.6115,0.05775,0.6325,0.19395,0.47925,0.9055
2930,0.00358469439071,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.74725,0.00535,5.3605,7.7905,0.14925,0.2565,0.699375,0.0341,0.3135,0.07475,0.5995,0.20865,0.26865,0.7375
2931,767.257278871,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.74075,0.04575,4.4245,1.1395,0.44375,0.2955,0.399375,0.0983,0.7575,0.33975,0.0895,0.20655,0.16965,0.4305
2932,0.0108928738075,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.72625,0.05145,5.2795,9.5095,0.42175,0.6975,0.086625,0.1895,0.4505,0.43975,0.2495,0.24045,0.07245,0.9615
2933,0.00327855830927,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.50975,0.05215,9.5995,6.3325,0.11275,0.7985,0.111375,0.0875,0.2945,0.30075,0.7675,0.11355,0.16245,0.6355
2934,0.0222181577318,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.78275,0.04175,4.8655,4.7125,0.24925,0.1195,0.215625,0.0061,0.1665,0.30825,0.1615,0.09885,0.18855,0.7465
2935,0.00223157459721,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.91825,0.06145,6.6835,6.5035,0.44675,0.3055,0.679125,0.0801,0.9415,0.20975,0.2385,0.09195,0.54585,0.5765
2936,0.43696488578,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.51975,0.07705,4.0195,3.9115,0.32125,0.3135,0.707625,0.0729,0.3425,0.09575,0.5455,0.10125,0.60705,0.2035
2937,12.7250039859,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.50475,0.02855,3.4975,3.6235,0.28025,0.8145,0.295875,0.1105,0.9065,0.13375,0.9325,0.12345,0.14355,0.0815
2938,3.62944252924e-4,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.95275,0.02075,3.6325,4.4785,0.02025,0.4685,0.013875,0.0397,0.3955,0.32475,0.9915,0.20625,0.73395,0.6175
2939,97.7295974153,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.55875,0.00175,7.3135,2.7595,0.06825,0.6925,0.632625,0.1145,0.7895,0.39325,0.2145,0.21075,0.65205,0.9235
2940,0.501753459043,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.50525,0.03765,2.0575,9.3025,0.09475,0.8195,0.472875,0.1003,0.5685,0.00425,0.2175,0.14565,0.77355,0.3745
2941,0.00196572741407,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.80975,0.07785,1.2025,8.3755,0.28925,0.4285,0.242625,0.0579,0.4375,0.40875,0.6525,0.06135,0.56115,0.1095
2942,0.00166209996295,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.60125,0.09325,8.5105,3.5065,0.37425,0.0055,0.282375,0.1605,0.0885,0.21825,0.6765,0.09225,0.87615,0.0895
2943,0.4891777203,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.53175,0.06925,8.1235,3.0295,0.10575,0.2065,0.724125,0.0889,0.8825,0.24575,0.4235,0.21735,0.45585,0.1855
2944,2087.63627535,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.96425,0.08545,4.4335,3.3085,0.49925,0.2995,0.586125,0.1219,0.3175,0.40175,0.8985,0.23445,0.06255,0.8955
2945,5.22990559181,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.87825,0.08275,5.5945,6.0805,0.03575,0.2045,0.412125,0.0453,0.8785,0.00375,0.3325,0.02175,0.85815,0.5735
2946,37.1454445666,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.87725,3.5e-4,4.6585,5.4685,0.06375,0.0635,0.283875,0.0351,0.8195,0.49275,0.5055,0.05325,0.09315,0.9935
2947,0.0020103602119,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.64875,0.06165,1.5715,8.1685,0.46275,0.5815,0.535875,0.1873,0.7585,0.35525,0.6735,0.09495,0.82665,0.3215
2948,0.0266064771422,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.76125,0.05585,3.2905,1.5805,0.35025,0.1275,0.049125,0.1745,0.5455,0.36925,0.0935,0.22185,0.41715,0.2105
2949,0.00847248547882,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0.80525,0.02505,2.1745,7.8355,0.47725,0.7235,0.578625,0.0739,0.7385,0.36075,0.0925,0.12885,0.59805,0.7485
2950,0.00196869865306,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.91725,0.04815,9.0595,4.4245,0.25975,0.4135,0.689625,0.0573,0.8885,0.31725,0.9235,0.19905,0.17865,0.0595
2951,3.1444995067,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.92625,0.04315,2.8225,8.3575,0.10325,0.0825,0.027375,0.0767,0.0525,0.16575,0.8495,0.06525,0.38925,0.7835
2952,44.9175162012,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.67125,0.04425,7.0705,3.7225,0.03525,0.0815,0.193125,0.0669,0.5615,0.42025,0.7875,0.09345,0.14085,0.1405
2953,712.111131828,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.81625,0.08755,5.5855,5.4145,0.24775,0.0845,0.532875,0.0339,0.4515,0.24175,0.4975,0.25035,0.20115,0.2525
2954,0.0227584935131,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.84525,0.08585,3.8575,4.2805,0.23025,0.4875,0.248625,0.0401,0.6895,0.21675,0.0055,0.11445,0.82575,0.4575
2955,0.0388336710582,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.88025,0.05405,7.8715,9.0505,0.10875,0.2365,0.534375,0.0177,0.3545,0.09225,0.2785,0.01635,0.45495,0.7605
2956,0.21153838036,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.53575,0.09785,9.9145,4.8745,0.41425,0.6555,0.502875,0.1433,0.4825,0.04275,0.3995,0.18045,0.46125,0.5045
2957,6.56640855173,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.56725,0.09855,9.5455,7.5745,0.37525,0.7445,0.720375,0.0807,0.1655,0.02025,0.6005,0.11595,0.25875,0.7095
2958,0.0156252681753,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.68475,0.09055,3.9115,4.5595,0.33575,0.3765,0.486375,0.0685,0.0135,0.46825,0.6585,0.29805,0.28665,0.6625
2959,13.4693458022,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.75025,0.08865,1.4545,5.6485,0.05075,0.2215,0.167625,0.0197,0.8465,0.08575,0.9005,0.08805,0.15885,0.6785
2960,8.94842203585,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.59175,0.01925,5.6665,5.3695,0.32775,0.4475,0.527625,0.0659,0.0915,0.40975,0.2895,0.27195,0.67365,0.5775
2961,0.00940885809043,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.81675,0.09995,1.3915,6.0625,0.36175,0.4485,0.478125,0.1583,0.4495,0.14825,0.9025,0.29445,0.25515,0.9255
2962,3.2529161787,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,0.68575,0.05235,7.5745,8.2405,0.41775,0.5175,0.646125,0.1291,0.1155,0.00175,0.9455,0.03165,0.31995,0.6455
2963,8.66017737397e-5,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.96525,0.03015,6.7915,6.8365,0.21375,0.6065,0.496875,0.1099,0.1465,0.25675,0.5235,0.22035,0.87885,0.5585
2964,30.9601710217,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.89075,0.09075,7.1695,3.2635,0.05325,0.3965,0.417375,0.0247,0.9095,0.28175,0.4315,0.23895,0.04995,0.1435
2965,998.246660587,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.69775,0.01755,8.8795,8.6005,0.29275,0.6585,0.448125,0.1171,0.9835,0.36275,0.6665,0.16785,0.18045,0.9765
2966,3.66487169377e-4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.92775,0.03265,9.0145,8.2045,0.12075,0.8125,0.231375,0.0845,0.1325,0.42225,0.1465,0.06345,0.56385,0.5935
2967,0.00220370274031,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.63525,0.07295,4.5145,6.6475,0.44125,0.5785,0.616125,0.1239,0.4345,0.48125,0.1315,0.19335,0.84915,0.6905
2968,0.0185535386904,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.68725,0.06135,6.1255,5.3335,0.21425,0.8355,0.247125,0.1049,0.1045,0.38425,0.0125,0.04605,0.24795,0.2625
2969,0.814252378568,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.76375,0.06295,4.0015,3.4795,0.36025,0.9875,0.489375,0.0313,0.4125,0.24425,0.1685,0.09675,0.32445,0.4175
2970,0.0033680073293,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.77625,0.03745,3.8305,8.1055,0.12675,0.4275,0.094125,0.1893,0.3675,0.38225,0.1105,0.11115,0.62775,0.0675
2971,0.0469116287395,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.69825,0.05185,5.1355,2.2735,0.08325,0.8995,0.740625,0.0139,0.9795,0.25425,0.0685,0.25545,0.31095,0.3225
2972,1.05645357388,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.50775,0.01485,2.5075,5.6575,0.24425,0.4895,0.675375,0.1281,0.7655,0.24725,0.2815,0.02775,0.08955,0.3925
2973,0.328676663797,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.65975,0.03435,7.8445,2.9575,0.32375,0.1695,0.449625,0.1037,0.4425,0.03225,0.0235,0.19515,0.37125,0.7595
2974,343.788621449,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.77725,0.03185,4.4605,6.9895,0.06175,0.3075,0.607875,0.0841,0.9135,0.17975,0.1515,0.03075,0.46215,0.1765
2975,2.00916917226,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.77925,0.06605,7.8355,7.8625,0.22875,0.7495,0.040125,0.0073,0.2785,0.41875,0.9785,0.16275,0.63855,0.1745
2976,0.0236890402658,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.81875,0.06435,5.1175,7.6555,0.35975,0.3805,0.464625,0.0193,0.8995,0.07325,0.4695,0.15285,0.08685,0.4445
2977,6.99990872073e-4,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.59275,0.06855,2.6515,1.2205,0.48175,0.5295,0.031875,0.0521,0.5365,0.16525,0.4565,0.29355,0.02565,0.4225
2978,16.2128534891,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.77775,0.09905,2.5165,1.5445,0.24625,0.1155,0.400875,0.0519,0.2545,0.47825,0.4765,0.11415,0.00495,0.3365
2979,8.40265205267e-5,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.94625,0.03705,9.9775,9.4465,0.01675,0.8705,0.620625,0.1409,0.5425,0.47025,0.7735,0.10245,0.84285,0.8115
2980,40.0438291342,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.62775,0.04095,7.6195,9.3385,0.37025,0.5715,0.328875,0.0997,0.3925,0.23475,0.4175,0.05085,0.13455,0.5845
2981,192.35958143,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.57875,0.00265,5.0815,5.5945,0.38325,0.1495,0.705375,0.1983,0.4175,0.07825,0.5575,0.25695,0.36135,0.7965
2982,4.27990928517e-4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0.94475,0.06045,3.9205,8.8435,0.02975,0.5455,0.105375,0.1809,0.1055,0.02925,0.1255,0.21135,0.65925,0.1265
2983,1.6322771821,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.75725,0.07695,6.3235,7.3225,0.36625,0.0955,0.441375,0.0447,0.9495,0.08425,0.1995,0.14655,0.86535,0.2195
2984,1.29999692724,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.86025,0.00425,6.9175,1.5265,0.26925,0.1845,0.219375,0.0525,0.7025,0.32525,0.0715,0.12555,0.56025,0.5515
2985,11.3007262313,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.80575,0.07265,7.7635,2.5165,0.29975,0.0395,0.568875,0.1591,0.8675,0.36575,0.3715,0.27555,0.10845,0.4335
2986,0.00644274702211,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.74225,0.04475,6.0985,8.8345,0.15375,0.9725,0.220875,0.0491,0.7325,0.10625,0.2575,0.11775,0.50265,0.0165
2987,7.74493662715,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.66575,0.01505,7.4935,4.6225,0.20425,0.6125,0.337125,0.0895,0.6575,0.09625,0.5445,0.29625,0.72405,0.1195
2988,0.651378296086,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.60825,0.05395,1.2115,1.0045,0.14425,0.0425,0.426375,0.1361,0.8605,0.37125,0.5755,0.21645,0.36585,0.9945
2989,1.19991713034,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.74475,0.01955,5.0365,5.5045,0.35175,0.7665,0.604125,0.0181,0.2095,0.17225,0.4245,0.17895,0.82935,0.8965
2990,0.252223248701,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.65725,0.08335,3.5065,3.7495,0.29725,0.7075,0.097125,0.0639,0.9125,0.02525,0.9085,0.06495,0.43245,0.5095
2991,0.0189785761986,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.96275,0.03655,4.1365,6.1705,0.29475,0.6155,0.145875,0.0779,0.3325,0.13025,0.7185,0.24075,0.38115,0.8405
2992,0.0174062232156,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.97275,0.05475,7.1605,4.9105,0.07425,0.9425,0.572625,0.0297,0.1855,0.03925,0.0115,0.00315,0.11025,0.6705
2993,4.61777045004e-5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.70975,0.09975,9.5365,6.2695,0.39125,0.7845,0.361875,0.1499,0.9945,0.47075,0.9685,0.10815,0.46035,0.1485
2994,590.815301068,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.99575,0.07355,1.3735,1.8775,0.34125,0.6365,0.670125,0.1539,0.9855,0.40825,0.1365,0.12705,0.14715,0.8175
2995,7.10895797351e-4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.52125,0.07795,8.3665,4.4335,0.19925,0.3775,0.085125,0.1663,0.8865,0.44075,0.5935,0.06315,0.43605,0.0805
2996,44.5266883259,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.74325,0.08905,3.9835,2.8855,0.33175,0.2485,0.364125,0.0897,0.0255,0.16875,0.6085,0.27075,0.44595,0.5855
2997,0.0273852406033,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.72825,0.04825,8.4745,1.8235,0.06475,0.1285,0.096375,0.0851,0.1975,0.04225,0.0585,0.13215,0.66285,0.2165
2998,0.0101017153291,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.73625,0.01255,5.9005,2.7055,0.29525,0.5045,0.393375,0.1463,0.4135,0.03025,0.3445,0.07935,0.45225,0.7905
2999,0.0149070049299,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.63025,0.02785,3.6235,6.9805,0.48125,0.9365,0.598875,0.0415,0.9715,0.47925,0.9425,0.14025,0.37845,0.3355
3000,8.81299937323,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.61125,0.03595,2.9755,9.7165,0.26425,0.0245,0.615375,0.1529,0.2425,0.38075,0.6415,0.04395,0.21375,0.7055
3001,0.00382927113685,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.53375,0.07355,2.5525,8.2315,0.36425,0.8165,0.688125,0.1163,0.0075,0.41325,0.9845,0.11715,0.78435,0.3305
3002,1.08709373072e-4,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.93075,0.08935,8.3485,3.8215,0.09575,0.7985,0.419625,0.1567,0.3475,0.23775,0.1505,0.27795,0.63675,0.3855
3003,9.09922874783,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.53475,0.02525,2.1025,5.4325,0.03875,0.3105,0.725625,0.1497,0.7355,0.47375,0.6895,0.28755,0.68895,0.3175
3004,0.00142113404691,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.81475,0.01135,8.3575,5.5315,0.36125,0.3365,0.401625,0.1727,0.2005,0.15075,0.3465,0.08145,0.21105,0.7365
3005,4.86443049334,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.80025,0.00665,7.3225,3.4975,0.41075,0.6885,0.557625,0.0301,0.4555,0.46075,0.9535,0.15645,0.38655,0.4645
3006,343.788621449,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.84725,0.02875,4.1905,4.2085,0.11675,0.1015,0.731625,0.1713,0.4725,0.39975,0.8505,0.16905,0.22725,0.8615
